case_id,activity,lifecycle,timestamp,event_idx
173721,W_Valideren aanvraag,COMPLETE,2011-10-10 08:06:09.471000+00:00,14
173721,W_Nabellen incomplete dossiers,COMPLETE,2011-10-10 08:20:04.927000+00:00,15
173721,W_Nabellen incomplete dossiers,COMPLETE,2011-10-10 09:42:32.977000+00:00,16
173721,W_Nabellen incomplete dossiers,COMPLETE,2011-10-10 12:22:14.231000+00:00,17
173721,A_DECLINED,COMPLETE,2011-10-10 14:28:25.531000+00:00,18
173721,O_DECLINED,COMPLETE,2011-10-10 14:28:25.531000+00:00,19
173721,W_Nabellen incomplete dossiers,COMPLETE,2011-10-10 14:28:29.918000+00:00,20
173724,A_SUBMITTED,COMPLETE,2011-10-01 09:52:14.305000+00:00,0
173724,A_PARTLYSUBMITTED,COMPLETE,2011-10-01 09:52:14.576000+00:00,1
173724,W_Afhandelen leads,COMPLETE,2011-10-01 10:12:27.600000+00:00,2
173724,A_PREACCEPTED,COMPLETE,2011-10-01 10:20:54.061000+00:00,3
173724,W_Afhandelen leads,COMPLETE,2011-10-01 10:20:55.527000+00:00,4
173724,W_Completeren aanvraag,COMPLETE,2011-10-01 11:27:08.763000+00:00,5
173724,W_Completeren aanvraag,COMPLETE,2011-10-01 12:02:01.804000+00:00,6
173724,W_Completeren aanvraag,COMPLETE,2011-10-01 13:15:17.707000+00:00,7
173724,W_Completeren aanvraag,COMPLETE,2011-10-03 09:33:42.129000+00:00,8
173724,A_DECLINED,COMPLETE,2011-10-03 13:48:17.469000+00:00,9
173724,W_Completeren aanvraag,COMPLETE,2011-10-03 13:48:20.505000+00:00,10
173727,A_SUBMITTED,COMPLETE,2011-10-01 10:08:46.663000+00:00,0
173727,A_PARTLYSUBMITTED,COMPLETE,2011-10-01 10:08:46.803000+00:00,1
173727,A_DECLINED,COMPLETE,2011-10-01 10:09:30.362000+00:00,2
173730,A_SUBMITTED,COMPLETE,2011-10-01 10:36:08.943000+00:00,0
173730,A_PARTLYSUBMITTED,COMPLETE,2011-10-01 10:36:09.207000+00:00,1
173730,A_PREACCEPTED,COMPLETE,2011-10-01 10:36:59.265000+00:00,2
173730,W_Completeren aanvraag,COMPLETE,2011-10-01 11:55:31.990000+00:00,3
173730,W_Completeren aanvraag,COMPLETE,2011-10-01 13:15:12.440000+00:00,4
173730,W_Completeren aanvraag,COMPLETE,2011-10-01 13:31:19.388000+00:00,5
173730,A_ACCEPTED,COMPLETE,2011-10-01 13:36:06.372000+00:00,6
173730,O_SELECTED,COMPLETE,2011-10-01 13:40:08.254000+00:00,7
173730,A_FINALIZED,COMPLETE,2011-10-01 13:40:08.255000+00:00,8
173730,O_CREATED,COMPLETE,2011-10-01 13:40:09.986000+00:00,9
173730,O_SENT,COMPLETE,2011-10-01 13:40:10.012000+00:00,10
173730,W_Completeren aanvraag,COMPLETE,2011-10-01 13:40:12.281000+00:00,11
173730,W_Nabellen offertes,COMPLETE,2011-10-01 13:48:39.764000+00:00,12
173730,W_Nabellen offertes,COMPLETE,2011-10-08 14:20:20.579000+00:00,13
173730,W_Nabellen offertes,COMPLETE,2011-10-10 18:49:26.790000+00:00,14
173730,W_Nabellen offertes,COMPLETE,2011-10-11 08:47:04.332000+00:00,15
173730,W_Nabellen offertes,COMPLETE,2011-10-11 17:55:07.690000+00:00,16
173730,W_Nabellen offertes,COMPLETE,2011-10-12 13:37:20.679000+00:00,17
173730,W_Nabellen offertes,COMPLETE,2011-10-13 16:35:43.994000+00:00,18
173730,O_SENT_BACK,COMPLETE,2011-10-14 08:21:08.195000+00:00,19
173730,W_Nabellen offertes,COMPLETE,2011-10-14 08:21:10.086000+00:00,20
173730,W_Valideren aanvraag,COMPLETE,2011-10-19 11:20:05.181000+00:00,21
173730,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 11:32:57.273000+00:00,22
173730,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 11:36:44.465000+00:00,23
173730,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 17:11:47.711000+00:00,24
173730,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 06:10:36.080000+00:00,25
173730,W_Valideren aanvraag,COMPLETE,2011-10-20 08:08:56.355000+00:00,26
173730,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 08:27:48.591000+00:00,27
173730,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 08:45:06.646000+00:00,28
173730,W_Valideren aanvraag,COMPLETE,2011-10-20 10:00:47.010000+00:00,29
173730,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 10:32:33.048000+00:00,30
173730,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 11:52:22.540000+00:00,31
173730,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 14:25:42.079000+00:00,32
173730,W_Valideren aanvraag,COMPLETE,2011-10-21 04:15:05.392000+00:00,33
173730,W_Valideren aanvraag,COMPLETE,2011-10-21 07:05:10.854000+00:00,34
173730,O_ACCEPTED,COMPLETE,2011-10-21 07:08:14.250000+00:00,35
173730,A_ACTIVATED,COMPLETE,2011-10-21 07:08:14.251000+00:00,36
173730,A_APPROVED,COMPLETE,2011-10-21 07:08:14.251000+00:00,37
173730,A_REGISTERED,COMPLETE,2011-10-21 07:08:14.251000+00:00,38
173730,W_Valideren aanvraag,COMPLETE,2011-10-21 07:08:21.511000+00:00,39
173733,A_SUBMITTED,COMPLETE,2011-10-01 10:39:34.037000+00:00,0
173733,A_PARTLYSUBMITTED,COMPLETE,2011-10-01 10:39:34.130000+00:00,1
173733,A_DECLINED,COMPLETE,2011-10-01 12:54:53.037000+00:00,2
173733,W_Afhandelen leads,COMPLETE,2011-10-01 12:54:56.346000+00:00,3
173736,A_SUBMITTED,COMPLETE,2011-10-01 11:01:58.813000+00:00,0
173736,A_PARTLYSUBMITTED,COMPLETE,2011-10-01 11:01:59.052000+00:00,1
173736,A_PREACCEPTED,COMPLETE,2011-10-01 11:02:44.257000+00:00,2
173736,W_Completeren aanvraag,COMPLETE,2011-10-01 13:40:09.622000+00:00,3
173736,W_Completeren aanvraag,COMPLETE,2011-10-01 13:55:45.029000+00:00,4
173736,A_ACCEPTED,COMPLETE,2011-10-01 14:00:15.975000+00:00,5
173736,A_FINALIZED,COMPLETE,2011-10-01 14:05:26.312000+00:00,6
173736,O_SELECTED,COMPLETE,2011-10-01 14:05:26.312000+00:00,7
173736,O_CREATED,COMPLETE,2011-10-01 14:05:27.699000+00:00,8
173736,O_SENT,COMPLETE,2011-10-01 14:05:27.739000+00:00,9
173736,W_Completeren aanvraag,COMPLETE,2011-10-01 14:05:28.909000+00:00,10
173736,O_CANCELLED,COMPLETE,2011-10-04 10:59:20.034000+00:00,11
173736,O_SELECTED,COMPLETE,2011-10-04 10:59:20.034000+00:00,12
173736,O_CREATED,COMPLETE,2011-10-04 10:59:21.264000+00:00,13
173736,O_SENT,COMPLETE,2011-10-04 10:59:21.304000+00:00,14
173736,W_Nabellen offertes,COMPLETE,2011-10-04 10:59:22.813000+00:00,15
173736,O_SENT_BACK,COMPLETE,2011-10-10 11:33:58.634000+00:00,16
173736,W_Nabellen offertes,COMPLETE,2011-10-10 11:34:00.234000+00:00,17
173736,W_Valideren aanvraag,COMPLETE,2011-10-13 08:49:09.254000+00:00,18
173736,W_Nabellen incomplete dossiers,COMPLETE,2011-10-13 09:03:37.264000+00:00,19
173736,W_Nabellen incomplete dossiers,COMPLETE,2011-10-13 09:06:33.365000+00:00,20
173736,W_Nabellen incomplete dossiers,COMPLETE,2011-10-13 09:08:21.054000+00:00,21
173736,O_CANCELLED,COMPLETE,2011-10-13 09:36:52.601000+00:00,22
173736,O_SELECTED,COMPLETE,2011-10-13 09:36:52.601000+00:00,23
173736,O_CREATED,COMPLETE,2011-10-13 09:36:53.652000+00:00,24
173736,O_SENT,COMPLETE,2011-10-13 09:36:53.686000+00:00,25
173736,W_Nabellen incomplete dossiers,COMPLETE,2011-10-13 09:36:55.756000+00:00,26
173736,W_Nabellen incomplete dossiers,COMPLETE,2011-10-13 10:16:30.523000+00:00,27
173736,O_SENT_BACK,COMPLETE,2011-10-18 08:20:36.413000+00:00,28
173736,W_Nabellen incomplete dossiers,COMPLETE,2011-10-18 08:20:38.657000+00:00,29
173736,A_APPROVED,COMPLETE,2011-10-18 10:01:28.757000+00:00,30
173736,O_ACCEPTED,COMPLETE,2011-10-18 10:01:28.757000+00:00,31
173736,A_ACTIVATED,COMPLETE,2011-10-18 10:01:28.758000+00:00,32
173736,A_REGISTERED,COMPLETE,2011-10-18 10:01:28.758000+00:00,33
173736,W_Valideren aanvraag,COMPLETE,2011-10-18 10:01:37.810000+00:00,34
173739,A_SUBMITTED,COMPLETE,2011-10-01 11:12:58.663000+00:00,0
173739,A_PARTLYSUBMITTED,COMPLETE,2011-10-01 11:12:58.865000+00:00,1
173739,A_PREACCEPTED,COMPLETE,2011-10-01 11:13:42.121000+00:00,2
173739,W_Completeren aanvraag,COMPLETE,2011-10-01 13:27:27.909000+00:00,3
173739,W_Completeren aanvraag,COMPLETE,2011-10-01 13:42:01.062000+00:00,4
173739,A_ACCEPTED,COMPLETE,2011-10-01 13:54:11.638000+00:00,5
173739,A_FINALIZED,COMPLETE,2011-10-01 13:56:39.615000+00:00,6
173739,O_SELECTED,COMPLETE,2011-10-01 13:56:39.615000+00:00,7
173739,O_CREATED,COMPLETE,2011-10-01 13:56:40.771000+00:00,8
173739,O_SENT,COMPLETE,2011-10-01 13:56:40.801000+00:00,9
173739,W_Completeren aanvraag,COMPLETE,2011-10-01 13:56:43.006000+00:00,10
173739,W_Nabellen offertes,COMPLETE,2011-10-01 14:00:21.937000+00:00,11
173739,W_Nabellen offertes,COMPLETE,2011-10-08 13:32:48.196000+00:00,12
173739,O_SENT_BACK,COMPLETE,2011-10-11 08:19:12.541000+00:00,13
173739,W_Nabellen offertes,COMPLETE,2011-10-11 08:19:14.044000+00:00,14
173739,W_Valideren aanvraag,COMPLETE,2011-10-13 11:12:26.149000+00:00,15
173739,W_Valideren aanvraag,COMPLETE,2011-10-13 13:04:19.365000+00:00,16
173739,W_Nabellen incomplete dossiers,COMPLETE,2011-10-13 18:01:47.622000+00:00,17
173739,W_Nabellen incomplete dossiers,COMPLETE,2011-10-14 08:06:41.548000+00:00,18
173739,W_Nabellen incomplete dossiers,COMPLETE,2011-10-14 11:19:58.402000+00:00,19
173739,W_Nabellen incomplete dossiers,COMPLETE,2011-10-14 11:37:05.114000+00:00,20
173739,W_Nabellen incomplete dossiers,COMPLETE,2011-10-14 12:05:18.189000+00:00,21
173739,W_Nabellen incomplete dossiers,COMPLETE,2011-10-14 13:49:18.747000+00:00,22
173739,A_ACTIVATED,COMPLETE,2011-10-14 14:22:47.530000+00:00,23
173739,A_APPROVED,COMPLETE,2011-10-14 14:22:47.530000+00:00,24
173739,A_REGISTERED,COMPLETE,2011-10-14 14:22:47.530000+00:00,25
173739,O_ACCEPTED,COMPLETE,2011-10-14 14:22:47.530000+00:00,26
173739,W_Valideren aanvraag,COMPLETE,2011-10-14 14:22:55.654000+00:00,27
173742,A_SUBMITTED,COMPLETE,2011-10-01 11:44:12.627000+00:00,0
173742,A_PARTLYSUBMITTED,COMPLETE,2011-10-01 11:44:12.796000+00:00,1
173742,A_PREACCEPTED,COMPLETE,2011-10-01 12:56:21.300000+00:00,2
173742,W_Afhandelen leads,COMPLETE,2011-10-01 12:56:22.258000+00:00,3
173742,W_Completeren aanvraag,COMPLETE,2011-10-01 13:50:01.022000+00:00,4
173742,W_Completeren aanvraag,COMPLETE,2011-10-03 10:56:17.811000+00:00,5
